entry_id,title,category,posting_date,unit_slug,card,evidencia,pred_subunit,gold_subunit,gold_subunits_extra,gold_fonte,scorable,notas
k-nn-para-regressao-exemplo-imc,K-NN para Regressão exemplo IMC,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,K-NN para Regressão exemplo IMC · Célula 1 — Markdown · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Célula 5 — Markdown · Célula 6 — Código · Célula 7 — Código · Célula 8 — Markdown · Célula 9 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; k-NN regressao IMC - regressao tambem e preditivo"
introducao-a-redes-neurais,Introducao a redes neurais,material-de-aula,2026-02-24,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Sumário · Introdução a redes neurais · Roteiro · Neurônio Biológico · Neurônio Artificial · Neurônio Biológico · Dendritos: · Neurônio Artificial · Neurônio Biológico · Dendritos:,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; aula de redes neurais = modelo preditivo"
rede-perceptron,Rede Perceptron,material-de-aula,2026-02-24,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Sumário · Rede Neural Perceptron · Roteiro · A arquitetura de uma rede neural define o tipo de tarefa que ela pode executar. · Redes Feed Forward · Redes Recorrentes · Mapa auto-organizável · Redes Feed Forward · Redes Feed ForwardRede Perceptron · Redes Feed ForwardRede Perceptron - Topologia,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; aula do perceptron"
rede-perceptron-classificacao-de-cliente,Rede Perceptron - Classificacao de Cliente,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Rede Perceptron - Classificacao de Cliente · Célula 1 — Código · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; perceptron manual (funcaoLimiar/propagacao); motor hoje VAZIO"
rede-perceptron-classificacao-planta-iris,Rede Perceptron - Classificacao - Planta Iris,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Rede Perceptron - Classificacao - Planta Iris · Célula 1 — Código · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · print(item) · print(item) · print(item) · Célula 5 — Código · Célula 6 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; perceptron sobre IRIS"
rede-perceptron-exemplo-atualizado,Rede Perceptron - Exemplo Atualizado,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Rede Perceptron - Exemplo Atualizado · Célula 1 — Markdown · **Rede Perceptron** · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Célula 5 — Markdown · Célula 6 — Código · Célula 7 — Markdown · Célula 8 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; perceptron com plot"
rede-perceptron-or-em-python,Rede Perceptron - OR em Python,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Rede Perceptron - OR em Python · Célula 1 — Código · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; perceptron OR"
rede-perceptron-reconhecendo-letras,Rede Perceptron - Reconhecendo Letras,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Rede Perceptron - Reconhecendo Letras · Célula 1 — Código · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código · Célula 6 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; perceptron letras; motor hoje VAZIO"
exercicio-2-solucao-com-rede-perceptron-atualizado,Exercicio 2 - Solução com rede Perceptron (atualizado),codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 4 - 23.03 a 27.03 - Machine Learning Aprendizado Supervisionado,Exercicio 2 - Solução com rede Perceptron (atualizado) · Célula 1 — Markdown · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código · Célula 6 — Código · Célula 7 — Código · Dados por classe · Pesos da rede,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.4; solucao de exercicio com perceptron (pesos, equacao de reta); motor hoje VAZIO"
mlp,MLP,material-de-aula,2026-02-24,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,Sumário · **Rede neural MultiLayer Perceptron (MLP)** · Redes Feed Forward · Rede MultiLayer Perceptron · Arquitetura e Topologia · Rede MultiLayer Perceptron · Rede MultiLayer Perceptron · Como definir a topologia de uma rede MLP? · Como definir a topologia de uma rede MLP? · Como definir a topologia de uma rede MLP?,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; aula MLP"
mlp-xoripynb,MLP - XOR.ipynb,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,MLP - XOR.ipynb · Célula 1 — Código · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; MLPClassifier XOR"
mlp-classificacao-iris-atualizado,MLP Classificação - IRIS atualizado,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,MLP Classificação - IRIS atualizado · Célula 1 — Markdown · **Aula 09 - Redes Neurais: MultiLayer Perceptron (MLP)** · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Célula 5 — Markdown · Célula 6 — Código · Célula 7 — Código · Célula 8 — Markdown,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; 'Aula 09 - Redes Neurais: MLP' sobre IRIS"
mlp-regressao-cardio,MLP Regressão - Cardio,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,MLP Regressão - Cardio · Célula 1 — Markdown · Célula 2 — Código · Célula 3 — Código · Célula 4 — Código · Célula 5 — Código · Célula 6 — Código · Célula 7 — Código · Dividir os dados em treino e teste · Célula 8 — Código,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; MLP regressao"
rede-perceptron-e-equacao-de-reta,Rede Perceptron e Equação de Reta,material-de-aula,2026-02-24,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,Sumário · Decorative L-shaped black barPERCEPTRON · Neurônio e equação de reta · Neurônio e equação de reta · Equação da Reta · Neurônio e equação de reta · Estrutura Básica de um Neurônio · Neurônio e equação de reta · Fórmula do Neurônio · Neurônio e equação de reta,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; perceptron como separador linear"
xor-backpropagation-em-python,XOR - Backpropagation em python,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,XOR - Backpropagation em python · Célula 1 — Markdown · MLP - Algoritmo Backpropagation · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Função de ativação sigmoide e sua derivada · Célula 5 — Código · Função ReLU e sua derivada · Célula 6 — Markdown,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; backpropagation manual (sigmoide/ReLU); motor hoje VAZIO"
mlp-classificacao-inadimplencia-normalizacao-e-gridsearchcv,MLP Classificação - Inadimplência (normalização e GridSearchCV),codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 5 -30.03 a 01.04 ML - Aprendizado Supervisionado,MLP Classificação - Inadimplência (normalização e GridSearchCV) · Célula 1 — Markdown · **Redes Neurais: MultiLayer Perceptron (MLP)** · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Célula 5 — Markdown · Célula 6 — Código · Célula 7 — Markdown · Célula 8 — Código,,modelos-preditivos,metricas-de-avaliacao,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.5; MLP + normalizacao + GridSearchCV -> extra metricas (selecao/avaliacao de modelo); motor hoje prediz metricas como primario"
como-analisar-resultados-acc-pr-re-e-f1,"Como analisar resultados Acc, Pr, Re e F1",material-de-aula,2026-04-08,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 6 - 06.04 a 10.04 - ML - Aprendizado Supervisionado,Sumário · Inteligência Artificial · Aula 29 - Aprendizagem de Máquina: Medidas de Avaliação <sup>1</sup> · Sinopse · Sumário · Medida SSE · Medida SSE · Medidas geradas pelo Weka · Medidas geradas pelo Weka · Medidas Usuais para Classificação,,metricas-de-avaliacao,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.6; acc/precision/recall/F1 - unico candidato LIMPO de metricas na unidade"
arvores-de-decisao,Árvores de Decisão,material-de-aula,2026-02-24,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 7 - 13.04 a 17.04 - ML - Aprendizado Supervisionado,Sumário · Aprendizado Supervisionado Parte 2 · Roteiro · Subáreas da Inteligência Artificial · Aprendizado Supervisionado · Aprendizado Supervisionado · Aprendizado Supervisionado · Aprendizado Supervisionado · Classificação · Regressão,,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.7; aula de arvores de decisao"
exemplo-1-arvores-de-decisao-classificacao-planta-iris,Exemplo 1 - Árvores de Decisão Classificação - Planta Iris,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 7 - 13.04 a 17.04 - ML - Aprendizado Supervisionado,"Exemplo 1 - Árvores de Decisão Classificação - Planta Iris · Célula 1 — Markdown · Machine Learning I · Aprendizado Supervisionado · Escrito por Duncan Ruiz · Célula 2 — Código · pacotes básicos · pacotes do sklearn para acesso a datasets, preparação, modelagem e avaliação · pacote pipeline para combinar preparação e modelagem · arsenal de preparação",,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.7; decision tree IRIS (Duncan Ruiz)"
exemplo-2-arvores-de-decisao-regressao-diabetes,Exemplo 2 - Arvores de Decisão - Regressão - Diabetes,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 7 - 13.04 a 17.04 - ML - Aprendizado Supervisionado,"Exemplo 2 - Arvores de Decisão - Regressão - Diabetes · Célula 1 — Markdown · Machine Learning I · Aprendizado Supervisionado · Escrito por Duncan Ruiz · Célula 2 — Código · pacotes básicos · pacotes do sklearn para acesso a datasets, preparação, modelagem e avaliação · pacote pipeline para combinar preparação e modelagem · arsenal de preparação",,modelos-preditivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.7; decision tree regressao diabetes"
exemplo-complementar-classificacao-com-arvores-de-decisao,Exemplo Complementar - Classificação com Árvores de Decisão,codigo-professor,,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 7 - 13.04 a 17.04 - ML - Aprendizado Supervisionado,Exemplo Complementar - Classificação com Árvores de Decisão · Célula 1 — Markdown · Célula 2 — Código · Célula 3 — Código · Dataset Iris · Dataset Cancer de Mama · Célula 4 — Código · Célula 5 — Código · Treino e teste · Célula 6 — Código,,modelos-preditivos,metricas-de-avaliacao,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.7; arvores + avaliacao -> extra metricas; motor hoje prediz metricas como primario"
aula-sobre-agrupamento-parte-1-particional,Aula sobre Agrupamento - parte 1 (particional),material-de-aula,2026-04-22,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 8 - 20.04 a 24.04 - ML - Aprendizado Não Supervisionado,Sumário · Subáreas da Inteligência Artificial · Aprendizado Não Supervisionado · Aprendizado Não Supervisionado · Agrupamento · Agrupamento · - **Características:** · Agrupamento · - **Etapas:** · Agrupamento,,modelos-descritivos,paradigmas-de-aprendizado,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.8; aula de agrupamento particional = modelo descritivo; extra paradigmas (abre o nao-supervisionado)"
agrupamento-usando-k-means-exemplo-1-ipynb,agrupamento usando k-Means exemplo 1 (.ipynb),codigo-professor,2026-04-22,unidade-de-aprendizagem-05-aprendizado-de-maquina,Semana 8 - 20.04 a 24.04 - ML - Aprendizado Não Supervisionado,agrupamento usando k-Means exemplo 1 (.ipynb) · Célula 1 — Markdown · Célula 2 — Código · Célula 3 — Markdown · Célula 4 — Código · Usando pontos como exemplo · Célula 5 — Markdown · Célula 6 — Código · Visualizacao dos dados · Célula 7 — Markdown,,modelos-descritivos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-25 ('aparentemente faz sentido'): no IA rotula-se por CONTEUDO mesmo nos notebooks - eles SAO a aula (exemplo pratico de um modelo), nao material de apoio. Card nomeia o PARADIGMA; conteudo nomeia o MODELO. Sem.8; k-means"
