entry_id,title,category,posting_date,unit_slug,card,evidencia,pred_subunit,gold_subunit,gold_subunits_extra,gold_fonte,scorable,notas
microsservicos5,microsservicos5,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · MICROSSERVIÇOS --- · Decisões Arquiteturais · Padrões de Projeto · Padrões de Projeto · PADRÕES --- · Serviço em contêiner · Serviço em contêiner · Serviço em contêiner,,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. containers, Docker, VM x container"
microsservicos2,microsservicos2,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · MICROSSERVIÇOS --- · Decisões Arquiteturais · Padrões de Projeto · Padrões de Projeto · PADRÕES --- · Service Discovery · Service Discovery · Service Discovery,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. padroes: service discovery/registry
microsservicos3,microsservicos3,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · MICROSSERVIÇOS --- · Decisões Arquiteturais · Padrões de Projeto · Padrões de Projeto · PADRÕES --- · API Gateway · API Gateway · API Gateway,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. padroes: API gateway
microsservicos4,microsservicos4,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · MICROSSERVIÇOS --- · Decisões Arquiteturais · Padrões de Projeto · Padrões de Projeto · PADRÕES --- · Resiliência · Resiliência · Resiliência,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. resiliencia, circuit breaker"
roteiro2-nameserver,Roteiro2_nameserver,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 2: Discovery (Name Server) e Balanceamento de Carga · Introdução · Passo 1: criando o “name server” · Passo 2: registrando os microserviços no “name server” · Passo 3: comunicando através do “name server” · Passo 4: explorando balanceamento de carga · Exercício,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab discovery/name server
roteiro3-gateway,Roteiro3_gateway,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 3: Gateway · Introdução · Passo 1: criando o “gateway” · Passo 2: configurando rotas no “gateway” · Passo 3: configurando ações globais · Exercício,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab gateway
roteiro4-circuitbreaker,Roteiro4_circuitbreaker,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 4: Circuit Breaker · Introdução · Passo 1: configurando as dependências no “api gateway” · Passo 2: configurando rotas no “gateway” com “circuit breaker” · Passo 3: explorando o “circuit breaker” no “api gateway” · Exercício · Passo 4: configurando as dependências no “currency conversion” · Passo 5: configurando o “circuit breaker”,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab circuit breaker
roteiro5-conteiners,Roteiro5_conteiners,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 5: Container · Introdução · Passo 1: criando um executável Java · Passo 2: criando uma imagem para o microsserviço de câmbio · Passo 3: criando uma imagem para cada um dos demais microserviços · Passo 4: configurando o processo de “multi-stage build” · Passo 5 (alternativo): criando uma imagem através de “buildpacks”,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab imagens/containers
roteiro6-conteiners-composicao,Roteiro6_conteiners_composicao,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 6: Composição de Containers · Introdução · Passo 1: configurando o serviço de câmbio no “compose.yaml” · Passo 3: configurando o serviço de name server no “compose.yaml” · Passo 4: ativando o conversor de moedas e o “gateway”,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab compose
roteiro2,roteiro2,codigo-professor,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
roteiro3,roteiro3,codigo-professor,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
roteiro4,roteiro4,codigo-professor,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
roteiro5,roteiro5,codigo-professor,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
roteiro6,roteiro6,codigo-professor,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
revisao-p1,revisao_p1,listas,2026-04-24,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Exercícios Revisão para Provas,Exercícios – Revisão para P1 · Imagens Curadas,,,,-,no,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lista de revisao (conteudo de u01); avaliacao transversal
revisao-p1-respostas,revisao_p1_respostas,gabaritos,2026-04-24,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Exercícios Revisão para Provas,Sumário · Exercícios – Revisão para P1 · Benefícios: · Desafios: · Imagens Curadas,,,,-,no,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. gabarito da revisao P1
revisao-p2,revisao_p2,provas,2026-06-27,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Exercícios Revisão para Provas,Exercícios – Revisão para P2,,,,-,no,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. revisao P2 (Valente cap.10 DevOps); avaliacao transversal
revisao-p2-respostas,revisao_p2_respostas,gabaritos,2026-06-26,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Exercícios Revisão para Provas,Exercícios – Revisão para P2,,,,-,no,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. gabarito
t1-2026-1,t1_2026_1,trabalhos,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,TDE Trabalho Discente Efetivo,Sumário · Trabalho FinalEngenharia de Software II · Organização: · Objetivos: · Título · Descrição · Justificativa · Visão de Negócio · Visão Acadêmica e Experimental · Resultados esperados,,,,-,no,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. trabalho final
microsservicos6,microsservicos6,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · AUTENTICAÇÃO E AUTORIZAÇÃO · Segurança · Segurança · Segurança · Conceitos · Diferenças · Mecanismos · Autenticação - fatores,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. autenticacao/autorizacao em microsservicos; RULING: bloco-10 u03->u02 (nada de testes)
microsservicos7,microsservicos7,material-de-aula,2026-02-18,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · ENGENHARIA DE SOFTWARE II --- · MICROSSERVIÇOS --- · Decisões Arquiteturais · Padrões de Projeto · Padrões de Projeto · Padrões de Projeto · PADRÕES --- · Pontos Chave · Pontos Chave,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,"provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. comunicacao entre microsservicos, mensagens, pub/sub; RULING: bloco-09 u03->u02"
roteiro7-filas,Roteiro7_filas,material-de-aula,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Roteiro 7: Comunicação por Filas · Introdução · Fanout exchange routing · Passo 1: configurando a imagem do RabbitMQ no “compose.yaml” · Passo 2: configurando o microserviço produtor · Passo 3: configurando o microserviço consumidor · Passo 4: colocando o sistema para execução · Exercícios,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab RabbitMQ
roteiro8-autenticacao-autorizacao,Roteiro8_autenticacao_autorizacao,material-de-aula,2026-06-13,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,Sumário · Engenharia de Software II · Microserviços · Roteiro 8: Autenticação e Autorização · Introdução · Passo 1: criando uma conta Auth0 · Passo 2: criando uma API REST · Passo 3: configurando Auth0 · Passo 4: testando a API REST · Exercícios,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,conteudo,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. lab Auth0
roteiro7,roteiro7,codigo-professor,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
roteiro7-history-service,roteiro7_history-service,codigo-professor,2026-06-05,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,Microsserviços,,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,card,yes,provenance=proposto-claude+aprovado-user-2026-08-25; RULING USER 2026-08-26. zip; irmao numerado
